Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2013/9/13,Albury,2.6,14.7,0,,,S,26,S,SSE,7,15,67,50,1018.9,1015.3,,8,7.9,13.2,No,0.8,0
2013/9/14,Albury,6.4,19.3,0.8,,,WNW,28,ENE,W,4,15,73,53,1015.1,1013,,8,12.9,17.4,No,0.2,0
2013/9/15,Albury,3.7,20.3,0.2,,,NNE,50,SE,E,13,7,84,48,1018.6,1014.6,,,11.7,19.3,No,3.2,1
2013/9/16,Albury,7.7,13.6,3.2,,,SE,30,SE,ESE,7,9,93,99,1012.7,1006.8,7,7,10.9,12.1,Yes,37.4,1
2013/9/17,Albury,10.8,18.4,37.4,,,WNW,35,SE,W,7,22,100,82,1002.2,999.6,8,8,13.4,16.5,Yes,0.2,0
2013/9/18,Albury,11.2,18.7,0.2,,,WNW,70,WNW,NW,11,11,92,76,1003,999.6,8,8,13.3,16,No,1.2,1
2013/9/19,Albury,7.7,14,1.2,,,NW,39,W,WNW,20,20,79,67,1008.7,1007.6,5,8,9.7,12.8,Yes,2,1
2013/9/20,Albury,7.3,14.9,2,,,W,43,WNW,W,22,19,87,72,1009.1,1010.7,8,6,9.4,13.6,Yes,0.4,0
2013/9/21,Albury,5.2,17.6,0.4,,,WSW,26,N,W,4,13,100,47,1016.8,1014.1,8,,9.7,17.2,No,0.2,0
2013/9/22,Albury,5.8,20.4,0.2,,,E,30,SE,NE,11,13,94,56,1015.5,1010.6,8,,9.6,19.7,No,0.2,0
2013/9/23,Albury,6.1,23.9,0.2,,,NE,31,SE,ENE,7,17,77,47,1011,1006,,,14.2,23,No,0,0
2013/9/24,Albury,14.2,22.3,0,,,WNW,39,SSW,WNW,4,22,63,47,1004.4,1005.2,,,16.9,21.5,No,0.2,0
2013/9/25,Albury,10.6,24,0.2,,,WNW,31,E,NW,6,13,68,44,1009,1007.4,1,,18,23.7,No,0.8,0
2013/9/26,Albury,10.3,16.7,0.8,,,W,70,WNW,W,35,35,84,50,1006.6,1011.3,8,6,10.3,15,No,3.6,1
2013/9/27,Albury,2.6,18.5,3.6,,,ENE,22,E,NNE,9,13,74,43,1020.8,1015.5,,,10.7,18.2,Yes,0,0
2013/9/28,Albury,7.4,16.9,0,,,WNW,59,WNW,W,30,31,64,46,1013.7,1012.6,,8,12.8,15.3,No,0,0
2013/9/29,Albury,3.7,20,0,,,NNW,26,SSE,N,4,13,75,51,1018.6,1015.6,,1,11.6,19.7,No,0,0
2013/9/30,Albury,7,26.4,0,,,NNE,50,E,NNE,6,28,70,42,1014.4,1007,,,15.8,25.6,No,1.6,1
2013/10/1,Albury,15.8,17.2,1.6,,,WNW,72,N,WNW,17,30,87,56,1002.9,1008,8,8,16.3,15.7,Yes,4,1
2013/10/2,Albury,3.7,19.7,4,,,WNW,80,NNE,NNW,22,28,64,41,1014.2,1006.1,,7,13.3,19.2,Yes,1,0
2013/10/3,Albury,6.8,16.5,1,,,W,43,WSW,W,24,28,64,48,1016.3,1017.8,,4,11.3,16,No,0,0
2013/10/4,Albury,3.2,18.9,0,,,SW,20,SSE,WNW,7,9,74,48,1024,1019.7,,,10.6,18.2,No,0,0
2013/10/5,Albury,5.5,21.7,0,,,NNW,28,SE,NNE,9,13,83,50,1018.4,1013.2,,,12.5,19.9,No,0,0
2013/10/6,Albury,6.2,22.9,0,,,W,41,,NNW,0,17,76,46,1009.1,1006.2,,,13.2,21.3,No,0,0
2013/10/7,Albury,4.9,20.1,0,,,NW,31,ESE,WNW,6,13,77,51,1012.7,1011,,1,11.9,18.2,No,0,0
2013/10/8,Albury,5.6,20.6,0,,,WNW,31,ENE,NW,4,19,69,48,1016.6,1016.1,,4,13.4,19.7,No,0,0
2013/10/9,Albury,5.6,24.3,0,,,NNE,28,SE,N,9,15,83,45,1019.9,1015.2,,,11.9,23.2,No,0,0
2013/10/11,Albury,,18.5,,,,W,37,W,WNW,17,17,73,52,1016.4,1015.8,,1,11.4,17.8,,0,0
2013/10/12,Albury,5.2,23.1,0,,,N,28,E,N,6,9,78,38,1016.3,1010.9,,,12,21.9,No,0,0
2013/10/13,Albury,6.8,24.7,0,,,W,61,,W,0,35,70,61,1001.9,1001.6,,8,14.6,17,No,2.2,1
2013/10/14,Albury,4.6,15.5,2.2,,,WNW,44,WNW,WSW,15,24,77,49,1018.4,1018.5,1,7,8.1,13.7,Yes,0,0
2013/10/15,Albury,2.5,20.1,0,,,NNE,30,ESE,S,2,6,81,42,1024.5,1020.9,,3,9.3,18.2,No,0,0
2013/10/16,Albury,3.8,25.5,0,,,N,50,ESE,NNW,6,35,75,21,1017.4,1009.8,,,11.2,24.4,No,0,0
2013/10/17,Albury,11.2,17.7,0,,,WNW,69,WNW,WNW,26,46,62,43,1006.3,1012,8,1,13.9,14.8,No,0,0
2013/10/18,Albury,0.8,18.9,0,,,E,22,SE,NNW,6,11,72,40,1027.1,1025.3,,,8.6,17.9,No,0,0
2013/10/19,Albury,3.6,24.7,0,,,E,28,E,ENE,11,13,75,26,1027.2,1021.7,,,12.7,23.7,No,0,0
2013/10/20,Albury,7.4,29.7,0,,,ENE,33,SSE,ENE,6,19,67,29,1019.4,1014.6,,,13.9,28.8,No,0,0
2013/10/21,Albury,10.8,27.6,0,,,WSW,33,SSE,E,7,9,64,45,1013.7,1012.1,,,18.8,26.6,No,2.8,1
2013/10/22,Albury,16,26.2,2.8,,,NW,52,,ENE,0,24,81,60,1011.1,1007.4,,2,19.1,25.7,Yes,2.6,1
2013/10/23,Albury,13.3,18.2,2.6,,,NW,46,NW,WNW,17,20,90,87,1008.4,1010.5,8,8,13.8,14.6,Yes,0.4,0
2013/10/24,Albury,7.9,16.5,0.4,,,W,56,WSW,WSW,26,22,62,37,1017.6,1019.2,6,8,10.1,14.2,No,0,0
2013/10/25,Albury,2.1,17.5,0,,,WNW,35,WNW,WNW,7,26,64,45,1025.5,1022.8,,7,10,15.7,No,0,0
2013/10/26,Albury,5,19.7,0,,,WNW,37,W,WSW,11,19,61,46,1024.2,1022.3,,2,12.9,18.7,No,0,0
2013/10/27,Albury,5.3,21.3,0,,,NNW,22,SSE,WSW,6,13,68,36,1023.8,1020.6,,,11.9,20.3,No,0,0
2013/10/28,Albury,10.6,24.6,0,,,ENE,30,ESE,SSE,9,17,65,50,1017.8,1012.1,,,16,21.6,No,0,0
2013/10/29,Albury,9.4,22.6,0,,,SSE,46,SE,SSE,24,17,54,48,1009.6,1011.3,,8,17.9,19.9,No,0,0
2013/10/30,Albury,6,23.5,0,,,W,31,SSE,NW,9,11,61,34,1020.4,1017.9,,,13.6,22,No,0,0
2013/10/31,Albury,6.3,25.2,0,,,W,28,ESE,W,4,19,70,28,1021,1018.8,,,14.9,24.3,No,0,0
2013/11/1,Albury,7.6,27.9,0,,,N,30,SE,NE,7,9,69,24,1022.2,1018.1,,,15.8,27.3,No,0,0
2013/11/2,Albury,8.6,27.9,0,,,W,26,ESE,SSE,6,11,65,45,1017.8,1015,,5,16.8,23.9,No,0,0
2013/11/3,Albury,10.1,21.1,0,,,WSW,67,WNW,WSW,30,35,67,34,1013.1,1016,,1,16.1,19.5,No,0,0
2013/11/4,Albury,3.1,20.3,0,,,W,30,SSE,SE,13,15,46,33,1026,1024.6,,,11.9,19,No,0,0
2013/11/5,Albury,6.3,25.6,0,,,SE,33,S,SW,7,9,58,18,1027.9,1023.3,,,13.5,23.4,No,0,0
2013/11/6,Albury,6.9,29.6,0,,,NNW,31,SSE,NW,7,13,58,13,1021.7,1016.1,,,16.8,28.7,No,0,0
2013/11/7,Albury,8.9,34.3,0,,,SSE,22,SSE,WNW,4,4,48,22,1014.9,1009.4,,2,18.8,33.2,No,0,0
2013/11/8,Albury,17.7,30.9,0,,,W,48,ESE,N,2,30,62,23,1006.4,1002.9,,,22.3,30,No,0,0
2013/11/9,Albury,9.3,21.9,0,,,WSW,43,WSW,WNW,22,26,62,35,1012,1011.9,,2,14.9,19.6,No,0,0
2013/11/10,Albury,10.5,21.3,0,,,ESE,43,SSE,SE,20,24,52,50,1018,1015.8,8,1,14,19.4,No,5.8,1
2013/11/11,Albury,10.6,17.1,5.8,,,SE,46,SE,SSE,17,26,57,61,1020.7,1019,8,8,14.1,15.9,Yes,4.4,1
2013/11/12,Albury,12.1,18.6,4.4,,,W,46,SSE,W,11,26,75,65,1015,1011.4,8,8,14.3,17.1,Yes,0.4,0
2013/11/13,Albury,10.1,17.2,0.4,,,NNW,31,WNW,WNW,13,22,86,55,1015.7,1015.1,8,8,11,15.3,No,0,0
2013/11/14,Albury,8.2,21.5,0,,,SW,35,W,WNW,9,15,69,48,1016.4,1014.9,5,7,14.4,19.7,No,0,0
2013/11/15,Albury,5.1,25.1,0,,,WSW,35,SSW,SW,7,11,69,34,1016.5,1013.8,,4,13.4,23.4,No,0,0
2013/11/16,Albury,12.4,26,0,,,NE,54,SSE,SE,20,11,55,32,1016,1012.7,2,,17.4,24.3,No,0,0
2013/11/17,Albury,9.1,27.2,0,,,ESE,24,ESE,SSE,9,13,61,35,1017.6,1013.9,,1,16.7,23.6,No,0,0
2013/11/18,Albury,9.5,28.4,0,,,NW,31,ESE,WSW,4,15,58,33,1016.2,1011.8,,,19,27.1,No,0,0
2013/11/19,Albury,10.2,31.1,0,,,W,22,E,E,6,7,55,24,1013.4,1008.5,,,19.8,30.2,No,0,0
2013/11/20,Albury,11.3,33.7,0,,,NW,59,SE,N,7,13,57,14,1009.9,1005.9,,,21.2,33.2,No,0,0
2013/11/21,Albury,16.8,27.2,0,,,WSW,31,NNE,NW,2,11,63,50,1010.3,1007.7,6,1,19.5,25,No,0,0
2013/11/22,Albury,10.6,27.1,0,,,W,46,WSW,WNW,7,22,54,21,1007.6,1005.4,,,19.5,26,No,0,0
2013/11/23,Albury,8.1,23.7,0,,,W,33,W,NW,7,17,54,36,1006.9,1004.2,,7,17.6,22.4,No,0,0
2013/11/24,Albury,8.6,26.1,0,,,SE,50,WSW,SW,9,19,58,29,1008.1,1005.7,,2,16.5,24.5,No,0,0
2013/11/25,Albury,11.5,26.7,0,,,ESE,48,SSE,SE,24,24,50,30,1010.7,1009.3,,,19.4,25.2,No,0,0
2013/11/26,Albury,8.2,29.7,0,,,WSW,33,ESE,W,4,17,49,25,1016.7,1012.8,,,16.7,28.1,No,0,0
2013/11/27,Albury,10.5,32.6,0,,,W,31,S,S,9,15,58,22,1016.5,1012.6,,,19.8,30.5,No,0,0
2013/11/28,Albury,14.2,35.4,0,,,NNW,76,SSE,WNW,7,33,56,13,1008.3,1002.8,,1,23.1,31.9,No,0,0
2013/11/29,Albury,13.1,25.6,0,,,WNW,33,SSE,SSW,17,17,37,27,1008.6,1008.6,,2,19.1,25,No,0,0
2013/11/30,Albury,9,27.5,0,,,WNW,26,SSE,E,17,7,41,16,1018.9,1017.1,,,16.2,24.9,No,0,0
2013/12/1,Albury,9.9,30.4,0,,,E,33,ENE,WNW,20,13,46,23,1022.9,1019.8,,,20.6,29.1,No,0,0
2013/12/2,Albury,15.6,34.4,0,,,NE,28,NE,NE,13,11,38,19,1020.4,1015.2,,,24.7,33,No,0,0
2013/12/3,Albury,15.1,37.1,0,,,W,44,SSE,NW,9,30,47,15,1013.9,1009.3,,,25.8,34.8,No,0,0
2013/12/4,Albury,21.5,23.7,0,,,NW,54,S,S,9,7,62,93,1004,1002.3,1,8,22.9,18.3,No,29.4,1
2013/12/5,Albury,10.1,17.5,29.4,,,WSW,56,WNW,W,20,28,90,60,1000.8,1001.3,8,6,10.1,14.6,Yes,3.2,1
2013/12/6,Albury,5.8,20.4,3.2,,,WNW,43,WSW,WSW,11,22,62,32,1015.4,1015.9,,2,11.8,19.4,Yes,0,0
2013/12/7,Albury,7.7,26.1,0,,,ENE,44,SE,WNW,7,13,63,28,1020.9,1018.3,,,15.5,24.8,No,0,0
2013/12/8,Albury,10.2,32.1,0,,,N,31,SE,NW,9,13,55,20,1016.7,1011.3,,,18.4,30.4,No,0,0
2013/12/9,Albury,18.1,30.4,0,,,WSW,50,E,W,6,22,56,31,1006.2,1001.4,,1,22.1,29.2,No,0,0
2013/12/10,Albury,12.1,22.4,0,,,W,44,WNW,W,19,30,60,35,1008.7,1008.1,5,5,15,20,No,0,0
2013/12/11,Albury,10.9,24.5,0,,,W,43,W,W,20,19,43,33,1010,1008.8,1,5,17.5,22,No,0,0
2013/12/12,Albury,9.9,27.6,0,,,W,35,SSE,W,2,24,55,22,1012.6,1009.8,,,17.7,26.4,No,0,0
2013/12/13,Albury,11.2,30.2,0,,,W,37,SE,WNW,6,22,47,29,1012.9,1010.5,,,19.6,28.9,No,0,0
2013/12/14,Albury,14.4,29.5,0,,,NW,33,WSW,WSW,6,19,56,19,1014.9,1013.2,,,21.3,28.4,No,0,0
2013/12/15,Albury,12.8,31.1,0,,,SW,41,SSE,NW,13,11,48,31,1018,1014.7,,,20.1,28.5,No,0,0
2013/12/16,Albury,15.8,32.9,0,,,SSW,43,SE,NNE,7,7,51,28,1018.1,1015.1,,,23.2,31.5,No,0,0
2013/12/17,Albury,16.9,34,0,,,N,30,E,ESE,7,9,54,29,1019.5,1016.3,,4,24.7,31.8,No,0,0
2013/12/18,Albury,18.8,37.6,0,,,ENE,28,SE,ESE,15,13,41,17,1020.2,1016.2,,,27,36.4,No,0,0
2013/12/19,Albury,19.2,39.7,0,,,NNW,37,N,NNW,20,11,34,17,1018.3,1013.5,,,29.9,39.2,No,0.2,0
2013/12/20,Albury,22.2,40.7,0.2,,,SW,46,SSE,NW,7,17,45,14,1015.1,1009.9,,,28.6,39.2,No,0,0
2013/12/21,Albury,23.7,40.5,0,,,WNW,54,SSE,NW,19,33,40,12,1012,1008,,,26.9,38.8,No,0,0
2013/12/22,Albury,25.2,36.4,0,,,SW,39,ENE,WSW,15,22,36,22,1007.7,1006.6,,,29.4,35,No,5.2,1
2013/12/23,Albury,18.3,23.9,5.2,,,NW,37,WNW,NW,20,19,93,68,1010.7,1011,8,3,18.3,20.8,Yes,13,1
2013/12/24,Albury,11.6,29.1,13,,,SSE,20,E,SW,6,9,75,24,1017.8,1015.2,,,17.6,26.6,Yes,0,0
2013/12/25,Albury,15.7,29.1,0,,,NNE,28,E,N,2,9,64,44,1016,1013.3,,,20.3,26.3,No,0,0
2013/12/26,Albury,14.9,30.8,0,,,SW,52,ESE,NNE,7,11,61,28,1013.4,1008.7,,1,22.4,29.8,No,1.4,1
2013/12/27,Albury,14,32.5,1.4,,,SSE,24,SSE,SE,7,7,57,25,1011.1,1007.7,,,20.8,30.8,Yes,0,0
2013/12/28,Albury,14.4,37.1,0,,,W,39,SE,NW,6,15,57,18,1008.3,1003.7,,,23.2,34.7,No,0,0
2013/12/29,Albury,16.1,30.9,0,,,WNW,35,SE,S,15,13,27,14,1011.8,1010.6,,,19.9,27.9,No,0,0
2013/12/30,Albury,11.7,30.9,0,,,WNW,41,NNE,WNW,11,9,50,18,1014,1010.4,,,20.3,29.3,No,0,0
2013/12/31,Albury,10.4,31.4,0,,,WSW,43,SSE,WSW,7,22,43,14,1013.3,1011.5,,,19.7,30.5,No,0,0
2014/1/1,Albury,12,27.4,0,,,WNW,43,SSE,ENE,11,20,56,38,1011.1,1008.6,,1,20.3,25.9,No,0,0
2014/1/2,Albury,16.7,27.7,0,,,W,31,WNW,WNW,6,20,61,22,1006.1,1005.8,1,1,22.3,26.4,No,0.2,0
2014/1/3,Albury,18.9,30.6,0.2,,,WSW,44,ENE,W,6,15,40,32,1003.1,999.1,8,8,22.3,27.5,No,0,0
2014/1/4,Albury,13.1,25.6,0,,,W,46,WSW,W,24,19,46,28,1006.8,1005.7,,4,16.8,24.2,No,0,0
2014/1/5,Albury,8.4,29.4,0,,,WNW,65,SE,NW,6,30,50,24,1009.4,1004.5,,1,18.7,28.9,No,0,0
2014/1/6,Albury,12.1,23.7,0,,,WSW,56,WSW,SW,28,24,42,27,1013.2,1013.4,,,16,23,No,0,0
2014/1/7,Albury,9.8,27.5,0,,,SSE,41,S,SSE,17,13,43,23,1019.5,1016.4,,,16.7,25.2,No,0,0
2014/1/8,Albury,14.2,30.4,0,,,SE,33,SSE,SE,20,11,42,26,1021,1017.1,,,18.9,28.3,No,0,0
2014/1/9,Albury,16.9,29,0,,,NE,31,NE,NE,17,15,48,38,1020.8,1019.1,8,1,21.1,26.8,No,1.4,1
2014/1/10,Albury,14.4,33.6,1.4,,,NNE,28,,ESE,0,13,54,27,1020.5,1016.6,,,22.3,31.5,Yes,0,0
2014/1/11,Albury,16.5,36.5,0,,,WSW,30,E,W,7,13,55,26,1018.6,1014.9,,,24.7,34.4,No,0,0
2014/1/12,Albury,18.8,38.9,0,,,SSE,30,SSE,W,15,7,37,13,1016.4,1013.1,,,27,37.5,No,0,0
2014/1/13,Albury,17.1,39,0,,,ESE,46,NE,NNE,11,7,46,17,1017.6,1013.8,,,26.4,36.9,No,0,0
2014/1/14,Albury,18.6,41.2,0,,,NNW,33,SE,NNE,7,9,44,19,1018.3,1014.5,,,26.9,39,No,0,0
2014/1/15,Albury,21,41.8,0,,,SSE,28,SSE,SSW,7,11,47,15,1019.4,1015.1,,,28.7,40.6,No,0,0
2014/1/16,Albury,23,43.6,0,,,N,35,E,SSW,9,13,34,12,1016.6,1012.2,,,31.8,41.7,No,0,0
2014/1/17,Albury,21.7,42.6,0,,,NE,33,SSE,NE,11,19,37,11,1012.7,1007.9,,,29.6,41.5,No,0,0
2014/1/18,Albury,22,41.2,0,,,WSW,39,ESE,W,11,30,27,15,1008.9,1006.2,,,32.1,38.9,No,0,0
2014/1/19,Albury,21.3,37.9,0,,,NW,37,S,W,6,19,50,21,1008.1,1003.9,1,,26.5,36.4,No,0,0
2014/1/20,Albury,19,34.2,0,,,SSE,52,SSE,SE,9,11,55,25,1007.4,1004.5,,,24.5,31.6,No,0,0
2014/1/21,Albury,17.9,33.2,0,,,SW,41,NE,WSW,7,19,54,26,1008.6,1006.3,,,23.4,30.1,No,0,0
2014/1/22,Albury,15.8,33.3,0,,,ESE,39,SSE,SSE,20,19,43,20,1016.7,1014.7,,,21.4,31,No,0,0
2014/1/23,Albury,16.2,34.5,0,,,NNE,31,NE,S,17,11,45,23,1020,1014.8,,,22.4,32.1,No,2.8,1
2014/1/24,Albury,20.1,23.4,2.8,,,NE,41,NW,NW,20,15,84,86,1010.8,1006.7,8,8,20.5,20.7,Yes,31,1
2014/1/25,Albury,13.3,25.9,31,,,ESE,35,S,SE,11,19,52,33,1014.3,1014.4,,,17.8,24.3,Yes,0,0
2014/1/26,Albury,12.4,29.4,0,,,SSE,28,SSE,SE,11,9,53,24,1021.8,1019.5,,,18.1,26.4,No,0,0
2014/1/27,Albury,14.8,32.7,0,,,NNE,28,ENE,WNW,9,9,52,27,1021.4,1018.1,,,22.4,30.7,No,0,0
2014/1/28,Albury,16.4,36.6,0,,,N,31,S,NE,7,11,63,22,1018.4,1013.4,,,22.7,34.5,No,0,0
2014/1/29,Albury,18.8,40.6,0,,,NNW,39,E,NNW,7,13,51,18,1015.2,1011.1,,,26.7,39.3,No,0,0
2014/1/30,Albury,20.6,39.7,0,,,N,35,SE,NE,9,15,49,17,1015.3,1012,,,26.6,37.2,No,0,0
2014/1/31,Albury,21.8,41.7,0,,,W,44,SSE,W,9,13,50,16,1011.8,1008.3,,,28.6,40.8,No,0,0
2014/2/1,Albury,23.2,41.6,0,,,W,39,SSE,NW,7,11,51,15,1010.9,1007.4,,,28,40.2,No,0,0
2014/2/2,Albury,20.7,41.1,0,,,NNE,28,SSE,S,7,15,43,14,1010.1,1006.7,,,27.5,39.7,No,0,0
2014/2/3,Albury,20.5,40.5,0,,,W,57,NE,N,15,13,34,17,1010.1,1006.7,,,30.8,38.2,No,1.2,1
2014/2/4,Albury,21,31.9,1.2,,,SE,48,SSE,SSE,28,24,25,24,1014.3,1014.1,,,22.3,30.3,Yes,0,0
2014/2/5,Albury,16.7,30.9,0,,,NNE,33,SSE,S,11,11,45,26,1020.9,1017.2,,,19.9,28.7,No,0,0
2014/2/6,Albury,16.6,33.7,0,,,NE,31,NNE,S,19,9,46,27,1018.4,1013,,,20.1,30.5,No,0,0
2014/2/7,Albury,16.7,36.8,0,,,SSW,37,SE,NE,7,9,57,18,1014.5,1011.4,,,23.1,34.9,No,0,0
2014/2/8,Albury,18.4,40.1,0,,,N,33,E,NW,7,17,49,13,1014.9,1011.4,,,25.3,38.3,No,0,0
2014/2/9,Albury,18.8,42,0,,,NNW,63,ESE,N,7,24,31,10,1014.7,1010.4,,,29.4,40.8,No,0,0
2014/2/10,Albury,18.6,36.8,0,,,W,28,SSE,WSW,15,15,46,19,1015.2,1012.3,,,23.5,35.1,No,0,0
2014/2/11,Albury,13.9,36.9,0,,,SW,30,SE,W,9,19,56,17,1014.5,1010.6,,,20.2,35,No,0,0
2014/2/12,Albury,17,36.2,0,,,SE,19,SSE,SSE,6,11,54,24,1013.8,1011.4,,,22.2,34.4,No,0,0
2014/2/13,Albury,21.8,31.2,0,,,S,22,NW,SSE,11,13,57,39,1012.1,1009.1,,,24.9,29.9,No,0,0
2014/2/14,Albury,21.3,30.6,0,,,WSW,28,SE,WSW,9,13,62,33,1006.1,1003.5,,,24,30.1,No,21.8,1
2014/2/15,Albury,19.2,23.1,21.8,,,E,20,ENE,E,13,13,99,98,998.9,994.8,8,8,20.1,22,Yes,7,1
2014/2/16,Albury,20,31.4,7,,,W,43,W,WSW,11,26,76,34,1001.4,1001.2,,,22.5,30,Yes,0,0
2014/2/17,Albury,13,29.9,0,,,SE,31,SSE,S,9,7,61,33,1013,1010.4,,,18.6,27.6,No,0,0
2014/2/18,Albury,15.3,33.4,0,,,N,35,SE,NNE,6,17,72,32,1010.2,1005.8,4,2,19.4,30.6,No,0,0
2014/2/19,Albury,18.1,32.3,0,,,WNW,83,E,W,6,30,63,31,1000.7,996.2,2,,23.5,30.1,No,1.6,1
2014/2/20,Albury,11.6,22.8,1.6,,,W,46,WNW,W,13,24,80,30,1010.1,1011.4,8,1,13.6,21.4,Yes,0,0
2014/2/21,Albury,8.4,26.8,0,,,WNW,35,W,WSW,15,7,59,33,1018.7,1016.5,,,14.3,24.7,No,0,0
2014/2/22,Albury,10.6,29.8,0,,,SW,24,S,W,7,15,68,32,1020.2,1017.8,,,17.5,28,No,0,0
2014/2/23,Albury,13.1,31.4,0,,,S,20,ESE,SW,6,9,53,32,1021.4,1018.1,,,19.1,29.9,No,0,0
2014/2/24,Albury,14.5,33,0,,,S,24,,SSE,0,11,61,27,1019.6,1015.9,,,19.9,30.8,No,0,0
2014/2/25,Albury,14.8,34.6,0,,,WNW,54,SSE,N,2,20,63,23,1014.3,1008.9,,6,20.6,32.1,No,0,0
2014/2/26,Albury,17.5,31.4,0,,,WSW,41,,NNW,0,19,74,45,1009.5,1008.1,,8,20.2,30.1,No,0,0
2014/2/27,Albury,10.8,30.6,0,,,SW,33,SSE,SSE,4,13,66,25,1016.7,1014.9,,,17.5,29.5,No,0,0
2014/2/28,Albury,16.4,27.7,0,,,NNE,31,SSE,NNE,15,17,58,47,1020.2,1019.2,2,8,19.6,26.3,No,8.8,1
2014/3/1,Albury,17,27.2,8.8,,,NE,50,,WNW,0,7,94,54,1020.9,1018,8,6,18.5,25,Yes,0,0
2014/3/2,Albury,15.8,30,0,,,NE,20,S,S,11,9,83,36,1020.5,1018.4,1,,19,27.9,No,0,0
2014/3/3,Albury,15.9,32.3,0,,,SE,19,SSE,SE,6,9,68,33,1024,1021.1,,,19.8,29.7,No,0,0
2014/3/4,Albury,15.9,32.2,0,,,SSE,41,SE,E,6,4,63,34,1024.5,1019.9,,1,21.2,30.4,No,0.2,0
2014/3/5,Albury,19.7,31.5,0.2,,,N,28,NE,ENE,13,7,76,44,1017.2,1013.9,1,7,22.1,29.6,No,0.2,0
2014/3/6,Albury,16.1,32.6,0.2,,,WNW,41,ENE,NNW,2,19,76,35,1017,1014.4,6,3,21.6,32.6,No,0,0
2014/3/7,Albury,10.2,29.1,0,,,SSW,30,,WNW,0,17,60,22,1020.1,1018.4,,,16.5,28,No,0,0
2014/3/8,Albury,13.3,32.5,0,,,NE,61,,NNW,0,15,59,25,1020.8,1017.4,,1,20.5,31.7,No,0,0
2014/3/9,Albury,14,31.5,0,,,ENE,24,SE,NNE,7,13,62,33,1021.3,1017.4,,2,19.3,29,No,0,0
2014/3/10,Albury,14.9,34.5,0,,,E,28,ESE,SSE,7,11,62,29,1022.1,1018.8,,,20.8,32.3,No,0,0
2014/3/11,Albury,18.6,34.3,0,,,WNW,50,,NNW,0,19,59,27,1021.2,1017.2,4,,22.5,33.2,No,2.8,1
2014/3/12,Albury,19,30.1,2.8,,,NW,31,SSE,WNW,6,19,90,33,1017.9,1015.2,8,1,20,29.1,Yes,0,0
2014/3/13,Albury,12.1,29.1,0,,,SSW,20,,SSE,0,11,77,42,1018.8,1015.3,,,15.4,27.5,No,0,0
2014/3/14,Albury,14.4,31.9,0,,,NNW,37,,NNW,0,24,68,18,1015.5,1011.7,,,18.9,31,No,0,0
2014/3/15,Albury,12.6,31,0,,,NNW,63,SSE,NW,6,24,59,28,1009.8,1004.5,,8,17.7,28.8,No,2.6,1
2014/3/16,Albury,13,20,2.6,,,WNW,48,WNW,W,24,26,70,38,1007.9,1008,,8,14.4,19.2,Yes,0,0
2014/3/17,Albury,9.4,25.1,0,,,NW,37,SE,NW,7,13,77,47,1016.4,1015.1,8,8,14.9,23.2,No,0,0
2014/3/18,Albury,12.8,27.8,0,,,WNW,31,S,W,4,19,87,42,1020.4,1019.7,6,1,17,25.2,No,0,0
2014/3/19,Albury,9.9,29.5,0,,,SSW,28,,SE,0,13,70,25,1025.1,1022.7,,,16.5,27.4,No,0,0
2014/3/20,Albury,10.3,32.5,0,,,SE,24,,S,0,9,59,31,1025.6,1020.6,,1,16,30.4,No,0,0
2014/3/21,Albury,16,30.8,0,,,NNW,72,ENE,NNW,13,35,54,56,1019.1,1015.1,,8,23.8,23.5,No,4.4,1
2014/3/22,Albury,14,25.5,4.4,,,W,24,,W,0,15,85,30,1017.1,1016.2,,,18,23.9,Yes,0,0
2014/3/23,Albury,8.6,23.2,0,,,W,35,,NW,0,15,81,33,1017.6,1015.7,,,13.5,22.5,No,0,0
2014/3/24,Albury,10.6,20.7,0,,,NE,24,S,NNE,7,9,78,49,1017.3,1017,,4,13.8,19.9,No,2.4,1
2014/3/25,Albury,13.8,27.3,2.4,,,SE,31,SSE,SSE,9,20,79,45,1021.1,1019.6,3,,17.2,26.3,Yes,0,0
2014/3/26,Albury,14.4,21.9,0,,,SE,24,W,SSE,2,9,83,78,1023.8,1021.4,8,8,17.4,21.2,No,16.6,1
2014/3/27,Albury,17.4,26.2,16.6,,,SE,28,ENE,N,9,15,100,68,1018.7,1016.1,8,8,18.3,23.4,Yes,0.4,0
2014/3/28,Albury,17.6,25.8,0.4,,,W,20,SE,SE,6,7,92,56,1016.1,1013.1,8,1,19.2,25.2,No,0,0
2014/3/29,Albury,14.6,26.7,0,,,WNW,19,SE,W,6,11,81,60,1016.9,1015.5,,,17.7,24.1,No,0.4,0
2014/3/30,Albury,13.8,19.7,0.4,,,SSE,22,SE,ESE,6,9,86,98,1020.4,1020.8,5,8,18.3,17.1,No,9.2,1
2014/3/31,Albury,11.6,26.7,9.2,,,SSE,19,SW,SSE,2,7,100,50,1021.8,1018.8,8,,14.9,25.6,Yes,0,0
2014/4/1,Albury,14.6,28.3,0,,,SSE,19,,SE,0,11,90,51,1019.8,1016.7,1,,17.2,27.2,No,0,0
